3.37037	16.54313	5.98272	33.89852
8.42593	77.47576	65.4475	58.94152
16.85185	116.62948	135.10309	116.18752
33.7037	196.36622	214.69294	220.64256
56.17284	219.69778	269.88865	292.39568
84.25926	231.96702	276.69421	299.58389
252.77778	232.1997	282.37902	315.0847
561.7284	211.95839	248.88604	295.67498
1123.45679	184.33415	250.59372	276.27624
1685.18519	191.53102	226.0266	267.22643
3370.37037	151.06183	204.7266	232.03147
6740.74074	121.49096	150.04893	176.53611
